251.2475, 107.0032, 273.4424, 67.6729
99.8237, 362.0126, 57.4481, 394.4523
99.8237, 362.0126, 100.2696, 407.8607
1.9899, 243.8035, 23.6357, 298.1127
409.5610, 291.5624, 405.8325, 248.3040
273.4424, 67.6729, 251.2475, 107.0032
405.8325, 248.3040, 409.5610, 291.5624
57.4481, 394.4523, 99.8237, 362.0126
57.4481, 394.4523, 100.2696, 407.8607
23.6357, 298.1127, 1.9899, 243.8035
100.2696, 407.8607, 99.8237, 362.0126
100.2696, 407.8607, 57.4481, 394.4523
100.2696, 407.8607, 149.1647, 420.7538
149.1647, 420.7538, 100.2696, 407.8607
